GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	P23458	GO:0019221	cytokine-mediated signaling pathway	P
UniProtKB	P23458	GO:0030154	cell differentiation	P
UniProtKB	P23458	GO:0034112	positive regulation of homotypic cell-cell adhesion	P
UniProtKB	P23458	GO:0035556	intracellular signal transduction	P
UniProtKB	P23458	GO:0035556	intracellular signal transduction	P
UniProtKB	P23458	GO:0035723	interleukin-15-mediated signaling pathway	P
UniProtKB	P23458	GO:0035771	interleukin-4-mediated signaling pathway	P
UniProtKB	P23458	GO:0038110	interleukin-2-mediated signaling pathway	P
UniProtKB	P23458	GO:0038110	interleukin-2-mediated signaling pathway	P
UniProtKB	P23458	GO:0038110	interleukin-2-mediated signaling pathway	P
UniProtKB	P23458	GO:0038113	interleukin-9-mediated signaling pathway	P
UniProtKB	P23458	GO:0038154	interleukin-11-mediated signaling pathway	P
UniProtKB	P23458	GO:0038196	type III interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060333	type II interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060333	type II interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060333	type II interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060337	type I interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060337	type I interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060337	type I interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060337	type I interferon-mediated signaling pathway	P
UniProtKB	P23458	GO:0060397	growth hormone receptor signaling pathway via JAK-STAT	P
UniProtKB	P23458	GO:0070102	interleukin-6-mediated signaling pathway	P
UniProtKB	P23458	GO:0070102	interleukin-6-mediated signaling pathway	P
UniProtKB	P23458	GO:0072540	T-helper 17 cell lineage commitment	P
UniProtKB	P23458	GO:0098586	cellular response to virus	P
UniProtKB	P23458	GO:0098586	cellular response to virus	P
UniProtKB	P23458	GO:0140105	interleukin-10-mediated signaling pathway	P
UniProtKB	P23458	GO:0150105	protein localization to cell-cell junction	P
UniProtKB	P23458	GO:1900182	positive regulation of protein localization to nucleus	P
UniProtKB	P23458	GO:1903672	positive regulation of sprouting angiogenesis	P
UniProtKB	P24723	GO:0006468	protein phosphorylation	P
UniProtKB	P24723	GO:0006468	protein phosphorylation	P
UniProtKB	P24723	GO:0006468	protein phosphorylation	P
UniProtKB	P24723	GO:0007165	signal transduction	P
UniProtKB	P24723	GO:0010744	positive regulation of macrophage derived foam cell differentiation	P
UniProtKB	P24723	GO:0034351	negative regulation of glial cell apoptotic process	P
UniProtKB	P24723	GO:0035556	intracellular signal transduction	P
UniProtKB	P24723	GO:0045618	positive regulation of keratinocyte differentiation	P
UniProtKB	P24723	GO:0050861	positive regulation of B cell receptor signaling pathway	P
UniProtKB	P24723	GO:0051092	positive regulation of NF-kappaB transcription factor activity	P
UniProtKB	P24723	GO:0060252	positive regulation of glial cell proliferation	P
UniProtKB	P24723	GO:1903078	positive regulation of protein localization to plasma membrane	P
UniProtKB	P24723	GO:2000810	regulation of bicellular tight junction assembly	P
UniProtKB	P24941	GO:0000082	G1/S transition of mitotic cell cycle	P
UniProtKB	P24941	GO:0000082	G1/S transition of mitotic cell cycle	P
UniProtKB	P24941	GO:0000082	G1/S transition of mitotic cell cycle	P
UniProtKB	P24941	GO:0000086	G2/M transition of mitotic cell cycle	P
UniProtKB	P24941	GO:0006260	DNA replication	P
UniProtKB	P24941	GO:0006468	protein phosphorylation	P
UniProtKB	P24941	GO:0006468	protein phosphorylation	P
UniProtKB	P24941	GO:0006468	protein phosphorylation	P
UniProtKB	P24941	GO:0007099	centriole replication	P
UniProtKB	P24941	GO:0007165	signal transduction	P
UniProtKB	P24941	GO:0007265	Ras protein signal transduction	P
UniProtKB	P24941	GO:0007346	regulation of mitotic cell cycle	P
UniProtKB	P24941	GO:0008284	positive regulation of cell population proliferation	P
UniProtKB	P24941	GO:0010033	response to organic substance	P
UniProtKB	P24941	GO:0010389	regulation of G2/M transition of mitotic cell cycle	P
UniProtKB	P24941	GO:0010468	regulation of gene expression	P
UniProtKB	P24941	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	P24941	GO:0031453	positive regulation of heterochromatin formation	P
UniProtKB	P24941	GO:0031571	mitotic G1 DNA damage checkpoint signaling	P
UniProtKB	P24941	GO:0043247	telomere maintenance in response to DNA damage	P
UniProtKB	P24941	GO:0043687	post-translational protein modification	P
UniProtKB	P24941	GO:0045740	positive regulation of DNA replication	P
UniProtKB	P24941	GO:0051298	centrosome duplication	P
UniProtKB	P24941	GO:0051321	meiotic cell cycle	P
UniProtKB	P24941	GO:0071732	cellular response to nitric oxide	P
UniProtKB	P24941	GO:0090398	cellular senescence	P
UniProtKB	P24941	GO:1905784	regulation of anaphase-promoting complex-dependent catabolic process	P
UniProtKB	P27361	GO:0010759	positive regulation of macrophage chemotaxis	P
UniProtKB	P27361	GO:0120041	positive regulation of macrophage proliferation	P
UniProtKB	P27361	GO:0000165	MAPK cascade	P
UniProtKB	P27361	GO:0006468	protein phosphorylation	P
UniProtKB	P27361	GO:0016310	phosphorylation	P
UniProtKB	P27361	GO:0030509	BMP signaling pathway	P
UniProtKB	P27361	GO:0031281	positive regulation of cyclase activity	P
UniProtKB	P27361	GO:0032212	positive regulation of telomere maintenance via telomerase	P
UniProtKB	P27361	GO:0032872	regulation of stress-activated MAPK cascade	P
UniProtKB	P27361	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	P27361	GO:0034614	cellular response to reactive oxygen species	P
UniProtKB	P27361	GO:0035556	intracellular signal transduction	P
UniProtKB	P27361	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	P27361	GO:0042770	signal transduction in response to DNA damage	P
UniProtKB	P27361	GO:0045944	positive regulation of transcription by RNA polymerase II	P
UniProtKB	P27361	GO:0051403	stress-activated MAPK cascade	P
UniProtKB	P27361	GO:0051493	regulation of cytoskeleton organization	P
UniProtKB	P27361	GO:0051973	positive regulation of telomerase activity	P
UniProtKB	P27361	GO:0070374	positive regulation of ERK1 and ERK2 cascade	P
UniProtKB	P27361	GO:0070498	interleukin-1-mediated signaling pathway	P
UniProtKB	P27361	GO:0070849	response to epidermal growth factor	P
UniProtKB	P27361	GO:0070849	response to epidermal growth factor	P
UniProtKB	P27361	GO:0071260	cellular response to mechanical stimulus	P
UniProtKB	P27361	GO:0071276	cellular response to cadmium ion	P
UniProtKB	P27361	GO:0072584	caveolin-mediated endocytosis	P
UniProtKB	P27361	GO:0090170	regulation of Golgi inheritance	P
UniProtKB	P27361	GO:1904262	negative regulation of TORC1 signaling	P
UniProtKB	P27361	GO:1904355	positive regulation of telomere capping	P
UniProtKB	P27361	GO:2000641	regulation of early endosome to late endosome transport	P
UniProtKB	P27448	GO:0006468	protein phosphorylation	P
UniProtKB	P27448	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	P27448	GO:0032092	positive regulation of protein binding	P
UniProtKB	P27448	GO:0035331	negative regulation of hippo signaling	P
UniProtKB	P27448	GO:0035556	intracellular signal transduction	P
UniProtKB	P27448	GO:0036289	peptidyl-serine autophosphorylation	P
UniProtKB	P27448	GO:1900181	negative regulation of protein localization to nucleus	P
UniProtKB	P28482	GO:0010759	positive regulation of macrophage chemotaxis	P
UniProtKB	P28482	GO:0120041	positive regulation of macrophage proliferation	P
UniProtKB	P28482	GO:0006468	protein phosphorylation	P
UniProtKB	P28482	GO:0006468	protein phosphorylation	P
UniProtKB	P28482	GO:0006915	apoptotic process	P
UniProtKB	P28482	GO:0006935	chemotaxis	P
UniProtKB	P28482	GO:0007165	signal transduction	P
UniProtKB	P28482	GO:0007166	cell surface receptor signaling pathway	P
UniProtKB	P28482	GO:0007268	chemical synaptic transmission	P
UniProtKB	P28482	GO:0007611	learning or memory	P
UniProtKB	P28482	GO:0010800	positive regulation of peptidyl-threonine phosphorylation	P
UniProtKB	P28482	GO:0018105	peptidyl-serine phosphorylation	P
UniProtKB	P28482	GO:0018107	peptidyl-threonine phosphorylation	P
UniProtKB	P28482	GO:0030521	androgen receptor signaling pathway	P
UniProtKB	P28482	GO:0031647	regulation of protein stability	P
UniProtKB	P28482	GO:0032212	positive regulation of telomere maintenance via telomerase	P
UniProtKB	P28482	GO:0032872	regulation of stress-activated MAPK cascade	P
UniProtKB	P28482	GO:0034198	cellular response to amino acid starvation	P
UniProtKB	P28482	GO:0034614	cellular response to reactive oxygen species	P
UniProtKB	P28482	GO:0035094	response to nicotine	P
UniProtKB	P28482	GO:0035094	response to nicotine	P
UniProtKB	P28482	GO:0035556	intracellular signal transduction	P
UniProtKB	P28482	GO:0038127	ERBB signaling pathway	P
UniProtKB	P28482	GO:0043401	steroid hormone mediated signaling pathway	P
UniProtKB	P28482	GO:0050847	progesterone receptor signaling pathway	P
UniProtKB	P28482	GO:0051403	stress-activated MAPK cascade	P
UniProtKB	P28482	GO:0051493	regulation of cytoskeleton organization	P
UniProtKB	P28482	GO:0051973	positive regulation of telomerase activity	P
UniProtKB	P28482	GO:0070371	ERK1 and ERK2 cascade	P
UniProtKB	P28482	GO:0070371	ERK1 and ERK2 cascade	P
UniProtKB	P28482	GO:0070371	ERK1 and ERK2 cascade	P
UniProtKB	P28482	GO:0070849	response to epidermal growth factor	P
UniProtKB	P28482	GO:0071276	cellular response to cadmium ion	P
UniProtKB	P28482	GO:0072584	caveolin-mediated endocytosis	P
UniProtKB	P28482	GO:0090170	regulation of Golgi inheritance	P
UniProtKB	P28482	GO:1904355	positive regulation of telomere capping	P
UniProtKB	P28482	GO:2000641	regulation of early endosome to late endosome transport	P
UniProtKB	P29317	GO:0001649	osteoblast differentiation	P
UniProtKB	P29317	GO:0008630	intrinsic apoptotic signaling pathway in response to DNA damage	P
UniProtKB	P29317	GO:0010591	regulation of lamellipodium assembly	P
UniProtKB	P29317	GO:0016477	cell migration	P
UniProtKB	P29317	GO:0030216	keratinocyte differentiation	P
UniProtKB	P29317	GO:0030316	osteoclast differentiation	P
UniProtKB	P29317	GO:0030335	positive regulation of cell migration	P
UniProtKB	P29317	GO:0033598	mammary gland epithelial cell proliferation	P
UniProtKB	P29317	GO:0033628	regulation of cell adhesion mediated by integrin	P
UniProtKB	P29317	GO:0043535	regulation of blood vessel endothelial cell migration	P
UniProtKB	P29317	GO:0045765	regulation of angiogenesis	P
UniProtKB	P29317	GO:0046058	cAMP metabolic process	P
UniProtKB	P29317	GO:0046849	bone remodeling	P
UniProtKB	P29317	GO:0048013	ephrin receptor signaling pathway	P
UniProtKB	P29317	GO:0048013	ephrin receptor signaling pathway	P
UniProtKB	P29317	GO:0048870	cell motility	P
UniProtKB	P29317	GO:0060326	cell chemotaxis	P
UniProtKB	P29317	GO:0060326	cell chemotaxis	P
UniProtKB	P29317	GO:0060444	branching involved in mammary gland duct morphogenesis	P
UniProtKB	P29317	GO:0070309	lens fiber cell morphogenesis	P
UniProtKB	P29317	GO:0070372	regulation of ERK1 and ERK2 cascade	P
UniProtKB	P29317	GO:0070848	response to growth factor	P
UniProtKB	P29317	GO:0072659	protein localization to plasma membrane	P
UniProtKB	P29317	GO:0090630	activation of GTPase activity	P
UniProtKB	P29317	GO:1903078	positive regulation of protein localization to plasma membrane	P
UniProtKB	P29317	GO:1903348	positive regulation of bicellular tight junction assembly	P
UniProtKB	P29323	GO:0006469	negative regulation of protein kinase activity	P
UniProtKB	P29323	GO:2000785	regulation of autophagosome assembly	P
UniProtKB	P29323	GO:0001525	angiogenesis	P
UniProtKB	P29323	GO:0001655	urogenital system development	P
UniProtKB	P29323	GO:0001933	negative regulation of protein phosphorylation	P
UniProtKB	P29323	GO:0002639	positive regulation of immunoglobulin production	P
UniProtKB	P29323	GO:0007162	negative regulation of cell adhesion	P
UniProtKB	P29323	GO:0007399	nervous system development	P
UniProtKB	P29323	GO:0007411	axon guidance	P
UniProtKB	P29323	GO:0007411	axon guidance	P
UniProtKB	P29323	GO:0007413	axonal fasciculation	P
UniProtKB	P29323	GO:0007611	learning or memory	P
UniProtKB	P29323	GO:0007612	learning	P
UniProtKB	P29323	GO:0010628	positive regulation of gene expression	P
UniProtKB	P29323	GO:0016310	phosphorylation	P
UniProtKB	P29323	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P29323	GO:0018108	peptidyl-tyrosine phosphorylation	P
UniProtKB	P29323	GO:0022038	corpus callosum development	P
UniProtKB	P29323	GO:0030193	regulation of blood coagulation	P
UniProtKB	P29323	GO:0030335	positive regulation of cell migration	P
UniProtKB	P29323	GO:0030335	positive regulation of cell migration	P
UniProtKB	P29323	GO:0030890	positive regulation of B cell proliferation	P
UniProtKB	P29323	GO:0031915	positive regulation of synaptic plasticity	P
UniProtKB	P29323	GO:0032760	positive regulation of tumor necrosis factor production	P
UniProtKB	P29323	GO:0042113	B cell activation	P
UniProtKB	P29323	GO:0042472	inner ear morphogenesis	P
UniProtKB	P29323	GO:0046580	negative regulation of Ras protein signal transduction	P
UniProtKB	P29323	GO:0048013	ephrin receptor signaling pathway	P
UniProtKB	P29323	GO:0048013	ephrin receptor signaling pathway	P
UniProtKB	P29323	GO:0048168	regulation of neuronal synaptic plasticity	P
UniProtKB	P29323	GO:0050878	regulation of body fluid levels	P
UniProtKB	P29323	GO:0051965	positive regulation of synapse assembly	P
UniProtKB	P29323	GO:0060021	roof of mouth development	P
UniProtKB	P29323	GO:0060996	dendritic spine development	P
UniProtKB	P29323	GO:0060997	dendritic spine morphogenesis	P
UniProtKB	P29323	GO:0070373	negative regulation of ERK1 and ERK2 cascade	P
UniProtKB	P29323	GO:0071679	commissural neuron axon guidance	P
UniProtKB	P29323	GO:1900273	positive regulation of long-term synaptic potentiation	P
UniProtKB	P29323	GO:1903078	positive regulation of protein localization to plasma membrane	P
UniProtKB	P29323	GO:1904782	negative regulation of NMDA glutamate receptor activity	P
UniProtKB	P29323	GO:1904783	positive regulation of NMDA glutamate receptor activity	P
UniProtKB	P29376	GO:0006468	protein phosphorylation	P
UniProtKB	P29376	GO:0007165	signal transduction	P
UniProtKB	P29376	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	P
UniProtKB	P29376	GO:0007169	cell surface receptor protein tyrosine kinase signaling pathway	P
UniProtKB	P29376	GO:0008283	cell population proliferation	P
UniProtKB	P29376	GO:0010666	positive regulation of cardiac muscle cell apoptotic process	P
UniProtKB	P29376	GO:0010976	positive regulation of neuron projection development	P
UniProtKB	P29376	GO:0038083	peptidyl-tyrosine autophosphorylation	P
UniProtKB	P29376	GO:0042127	regulation of cell population proliferation	P
UniProtKB	P29376	GO:0043066	negative regulation of apoptotic process	P
UniProtKB	P29376	GO:0045664	regulation of neuron differentiation	P
UniProtKB	P29376	GO:0051897	positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction	P
UniProtKB	P29376	GO:0071300	cellular response to retinoic acid	P
UniProtKB	P29597	GO:0006468	protein phosphorylation	P
UniProtKB	P29597	GO:0006955	immune response	P
UniProtKB	P29597	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	P
UniProtKB	P29597	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	P
UniProtKB	P29597	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	P
UniProtKB	P29597	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	P
UniProtKB	P29597	GO:0007259	cell surface receptor signaling pathway via JAK-STAT	P
UniProtKB	P29597	GO:0019221	cytokine-mediated signaling pathway	P
UniProtKB	P29597	GO:0019221	cytokine-mediated signaling pathway	P
UniProtKB	P29597	GO:0030154	cell differentiation	P
UniProtKB	P29597	GO:0032729	positive regulation of type II interferon production	P
UniProtKB	P29597	GO:0032729	positive regulation of type II interferon production	P
UniProtKB	P29597	GO:0032740	positive regulation of interleukin-17 production	P
UniProtKB	P29597	GO:0032819	positive regulation of natural killer cell proliferation	P
UniProtKB	P29597	GO:0035556	intracellular signal transduction	P
UniProtKB	P29597	GO:0035722	interleukin-12-mediated signaling pathway	P
UniProtKB	P29597	GO:0038196	type III interferon-mediated signaling pathway	P
