"O00141","O00311","O00329","O00418","O00444","O14757","O14920","O14965","O15075","O15111","O15264","O15530","O43293","O43741","O43781","O60285","O60674","O75116","O75582","O75676","O94806","O95819","O96013","O96017","P00519","P00533","P04049","P04626","P04629","P05129","P05771","P06213","P06239","P06241","P06493","P07332","P07333","P07947","P07948","P07949","P08069","P08581","P08631","P08922","P09619","P09769","P10721","P11309","P11362","P11802","P12931","P15056","P15735","P16234","P16591","P17252","P17612","P17948","P19784","P21802","P22455","P22607","P22612","P22694","P23443","P23458","P24723","P24941","P27361","P27448","P28482","P29317","P29323","P29376","P29597","P30291","P30530","P31749","P31751","P34947","P35916","P35968","P36507","P36888","P41240","P41279","P41743","P42336","P42338","P42345","P42679","P42684","P42685","P43403","P43405","P45983","P45984","P48729","P48730","P48736","P49137","P49336","P49674","P49759","P49760","P49840","P49841","P50613","P50750","P51451","P51617","P51812","P51813","P51817","P51955","P51957","P52333","P52564","P53350","P53667","P53778","P53779","P54619","P54646","P54760","P67870","P68400","P78368","P78527","P80192","Q00534","Q00535","Q02156","Q02750","Q02763","Q02779","Q04759","Q04771","Q04912","Q05397","Q05513","Q05655","Q06187","Q06418","Q07912","Q08881","Q12851","Q12866","Q13131","Q13153","Q13177","Q13188","Q13237","Q13464","Q13554","Q13555","Q13557","Q13627","Q13882","Q13976","Q14012","Q14164","Q14289","Q14680","Q15078","Q15118","Q15139","Q15303","Q15418","Q15759","Q16288","Q16512","Q16513","Q16539","Q16566","Q16584","Q16620","Q16644","Q5S007","Q5VT25","Q7KZI7","Q7L7X3","Q86V86","Q8IU85","Q8IW41","Q8N4C8","Q8NE63","Q8TDC3","Q96GD4","Q96KB5","Q96L34","Q96PF2","Q96RG2","Q96RR4","Q96SB4","Q99683","Q9BUB5","Q9BWU1","Q9BXA7","Q9BZL6","Q9H0K1","Q9H2G2","Q9H2X6","Q9H3Y6","Q9H4B4","Q9HAZ1","Q9HBH9","Q9HBY8","Q9HC98","Q9HCP0","Q9NR20","Q9NWZ3","Q9NYL2","Q9P1W9","Q9P289","Q9UBE8","Q9UBF8","Q9UBS0","Q9UEE5","Q9UGI9","Q9UGJ0","Q9UHD2","Q9UM73","Q9UQM7","Q9Y243","Q9Y463","Q9Y478","Q9Y4K4","Q9Y6M4"
0.05898,0.012758,0.00818,0.010307,0.045047,0.045541,0.031242,0.072143,0.035693,0.034939,0.048509,0.049269,0.049563,0.021946,0.0298,0.057347,0.060351,0.016645,0.041073,0.043887,0.030311,0.030919,0.055869,0.036893,0.170048,0.090855,0.061773,0.092474,0.111722,0.040519,0.053274,0.0769,0.256164,0.254511,0.077271,0.149818,0.072957,0.24965,0.255296,0.07743,0.080025,0.085287,0.246025,0.065553,0.077693,0.243801,0.072645,0.050735,0.091955,0.06165,0.244434,0.059804,0.044277,0.076158,0.14903,0.050592,0.049212,0.069495,0.02251,0.093564,0.091385,0.093535,0.052468,0.049252,0.048138,0.056891,0.044039,0.06811,0.048215,0.051835,0.050431,0.117248,0.114831,0.102669,0.048912,0.018503,0.097988,0.052568,0.058833,0.038375,0.06579,0.063648,0.0644,0.070949,0.208805,0.036126,0.04597,0.007582,0.010651,0.006954,0.167183,0.162266,0.23192,0.120947,0.124578,0.035575,0.037568,0.025163,0.021587,0.009109,0.036132,0.021133,0.022667,0.020594,0.018091,0.028596,0.028892,0.062327,0.044779,0.246121,0.036734,0.058086,0.372304,0.064541,0.046976,0.052021,0.060858,0.053301,0.043299,0.060482,0.047181,0.034794,0.016927,0.054515,0.11729,0.020735,0.023189,0.021386,0.005702,0.070999,0.059842,0.063797,0.048341,0.065303,0.091296,0.066079,0.042882,0.020962,0.076751,0.100965,0.047456,0.047325,0.449417,0.091898,0.093567,1,0.030785,0.095521,0.060136,0.062923,0.066027,0.071381,0.035455,0.016627,0.035949,0.039964,0.040092,0.018498,0.196719,0.035723,0.060791,0.027193,0.110187,0.047873,0.01173,0.011269,0.030539,0.093702,0.05987,0.044264,0.093421,0.043109,0.046215,0.049179,0.053565,0.07032,0.111446,0.033355,0.020057,0.017939,0.052014,0.045101,0.05026,0.05413,0.018172,0.033511,0.027307,0.051162,0.06486,0.047227,0.052221,0.050139,0.016857,0.039333,0.021271,0.032309,0.016559,0.020459,0.047811,0.031869,0.050875,0.030493,0.013374,0.218578,0.045274,0.02096,0.023831,0.047279,0.076035,0.022688,0.019895,0.060383,0.073059,0.040432,0.081273,0.043843,0.01097,0.048779,0.043242,0.010332,0.009637,0.027308,0.077705,0.042394,0.057631,0.020983,0.019586,0.034986,0.023793
0.06492,0.021188,0.007967,0.008766,0.045973,0.067852,0.032625,0.078906,0.04643,0.031024,0.054218,0.050057,0.062612,0.011989,0.021706,0.062528,0.02833,0.034845,0.044818,0.044355,0.042612,0.108671,0.124951,0.058788,0.034787,0.018962,0.061523,0.017819,0.017946,0.053125,0.057138,0.015837,0.038285,0.037077,0.088769,0.044892,0.019427,0.039804,0.042824,0.015391,0.015407,0.018239,0.03876,0.01293,0.016978,0.034519,0.017509,0.035869,0.024802,0.056165,0.037888,0.05587,0.073468,0.01876,0.041161,0.062815,0.072633,0.015775,0.042866,0.025729,0.025225,0.026554,0.074789,0.069517,0.067727,0.027669,0.060241,0.088341,0.05336,0.057001,0.053106,0.021298,0.021537,0.025831,0.027742,0.033389,0.016648,0.069374,0.073379,0.041117,0.015895,0.016204,0.091265,0.018375,0.036067,0.075418,0.057862,0.006426,0.009512,0.005286,0.031691,0.030641,0.047164,0.033482,0.031,0.043598,0.047003,0.030649,0.028629,0.007564,0.044084,0.040881,0.025335,0.021837,0.015813,0.037644,0.03432,0.070502,0.053905,0.032578,0.027416,0.053701,0.039001,0.073028,0.072573,0.058858,0.024234,0.100459,0.063259,0.038309,0.053023,0.042394,0.016275,0.054136,0.022689,0.018124,0.040206,0.017727,0.004257,0.029836,0.056359,0.101145,0.0565,0.095694,0.016821,0.029839,0.054877,0.023267,0.018264,0.033912,0.05441,0.049185,0.032565,0.017974,0.018422,0.030785,1,0.016573,0.058436,0.150182,0.149239,0.18358,0.045885,0.035606,0.05978,0.067069,0.07215,0.019973,0.054235,0.046325,0.08399,0.035028,0.024808,0.054244,0.01367,0.011439,0.045073,0.019758,0.055022,0.048102,0.018548,0.041384,0.041459,0.049977,0.054521,0.033998,0.021901,0.046916,0.015805,0.02736,0.055463,0.107304,0.041369,0.083736,0.032073,0.104689,0.027847,0.04401,0.082009,0.047915,0.058446,0.049435,0.023103,0.076402,0.015752,0.054683,0.030796,0.042216,0.047663,0.046353,0.03575,0.11601,0.017631,0.035953,0.065349,0.021276,0.053301,0.065933,0.097477,0.021111,0.022896,0.052469,0.035892,0.03755,0.207881,0.038036,0.009822,0.06876,0.059162,0.012944,0.010951,0.032729,0.019383,0.071702,0.070465,0.022272,0.015527,0.482049,0.018935
0.03164,0.014241,0.007081,0.009106,0.020773,0.020905,0.026672,0.025898,0.015909,0.031614,0.025361,0.03265,0.023363,0.014217,0.016582,0.023332,0.051681,0.010158,0.019691,0.021213,0.01591,0.016894,0.022148,0.020044,0.095553,0.071068,0.036228,0.065183,0.088224,0.026697,0.029159,0.083782,0.102383,0.095521,0.045061,0.093776,0.065294,0.092955,0.099912,0.084772,0.084156,0.094002,0.103183,0.062941,0.063765,0.086131,0.067348,0.014574,0.097194,0.045692,0.098222,0.038494,0.02513,0.065319,0.097701,0.030252,0.034412,0.063015,0.020511,0.093875,0.095443,0.095183,0.037649,0.034118,0.023922,0.0503,0.01938,0.044493,0.029141,0.024663,0.033243,0.081171,0.0758,0.09445,0.046276,0.011183,0.313498,0.029311,0.033466,0.028375,0.059458,0.060435,0.027648,0.062852,0.109189,0.020134,0.022235,0.00751,0.006646,0.004942,0.100104,0.092811,0.113029,0.095708,0.094097,0.0231,0.024667,0.022036,0.021366,0.007989,0.020105,0.019059,0.021331,0.011305,0.01015,0.021426,0.022149,0.037026,0.03946,0.093965,0.016672,0.035847,0.087318,0.029044,0.036002,0.035159,0.045467,0.029216,0.033042,0.041932,0.02434,0.022417,0.010122,0.025718,0.078183,0.013709,0.022429,0.016757,0.004262,0.033021,0.043007,0.038236,0.01872,0.026033,0.083136,0.031105,0.029497,0.020957,0.083459,0.085156,0.021621,0.029679,0.088409,0.310684,0.072938,0.095521,0.016573,1,0.028819,0.025994,0.024992,0.029824,0.023447,0.012262,0.017477,0.018353,0.018266,0.008892,0.095005,0.024046,0.025641,0.012095,0.081956,0.017671,0.016279,0.013622,0.016964,0.067499,0.036358,0.026071,0.067262,0.026622,0.026374,0.031878,0.015172,0.03635,0.089271,0.021702,0.00739,0.009778,0.024318,0.021537,0.015027,0.024528,0.01616,0.017317,0.016933,0.01705,0.028621,0.036981,0.023131,0.025584,0.011781,0.028373,0.012013,0.018212,0.012641,0.020056,0.025518,0.016668,0.018889,0.025886,0.00909,0.106784,0.029447,0.011859,0.015647,0.030501,0.049171,0.018964,0.012954,0.035116,0.037841,0.016454,0.041208,0.023477,0.007253,0.024375,0.025783,0.00961,0.009989,0.01863,0.071462,0.018411,0.028718,0.008843,0.01271,0.019216,0.01897
0.118384,0.029826,0.009437,0.009769,0.09703,0.136012,0.052001,0.153722,0.109305,0.053627,0.075208,0.106068,0.138778,0.01749,0.054426,0.195377,0.040616,0.059611,0.079018,0.080154,0.085355,0.041127,0.084243,0.129753,0.040128,0.031497,0.053333,0.028586,0.0323,0.09867,0.100981,0.021819,0.063468,0.05987,0.118238,0.058816,0.028751,0.057999,0.071894,0.027107,0.019591,0.030137,0.057592,0.013071,0.02501,0.060345,0.03334,0.099897,0.035456,0.081197,0.06026,0.051305,0.150719,0.027221,0.054588,0.110575,0.169741,0.025571,0.058518,0.035468,0.038616,0.036246,0.165545,0.166018,0.0967,0.040694,0.119727,0.110663,0.064457,0.195744,0.067936,0.045119,0.037298,0.019221,0.036498,0.043128,0.032223,0.140928,0.144046,0.084516,0.02627,0.028673,0.085845,0.027669,0.061235,0.065596,0.096721,0.008301,0.008857,0.006908,0.058504,0.040764,0.060899,0.056088,0.051305,0.070149,0.07358,0.041204,0.033618,0.008227,0.093187,0.038287,0.034353,0.03731,0.028836,0.052719,0.057073,0.085276,0.070958,0.06351,0.024922,0.090804,0.064346,0.160307,0.097901,0.063416,0.046466,0.067701,0.119299,0.052161,0.076677,0.06461,0.01394,0.745185,0.040098,0.017197,0.066653,0.028995,0.006438,0.037723,0.081054,0.097715,0.111836,0.088577,0.02996,0.037311,0.105133,0.025457,0.029676,0.049918,0.091359,0.101803,0.051746,0.036148,0.035439,0.060136,0.058436,0.028819,1,0.094233,0.102408,0.087885,0.091121,0.060954,0.115843,0.120944,0.132821,0.027172,0.078296,0.0977,0.175872,0.046841,0.04131,0.199089,0.015696,0.012747,0.088577,0.029041,0.093348,0.078393,0.028599,0.081819,0.083743,0.082424,0.145667,0.046257,0.038273,0.088812,0.029063,0.04785,0.192149,0.0469,0.118831,0.17711,0.061642,0.040445,0.049328,0.201355,0.159517,0.021508,0.187321,0.172196,0.067229,0.100179,0.028254,0.041767,0.04006,0.037065,0.171311,0.093738,0.193455,0.041494,0.023764,0.071161,0.106347,0.033767,0.073362,0.120806,0.08349,0.032663,0.034177,0.069448,0.049867,0.124418,0.108251,0.062233,0.013647,0.108413,0.125864,0.013175,0.012289,0.052652,0.012871,0.133681,0.140342,0.029624,0.016456,0.055903,0.029056
0.11238,0.029018,0.010125,0.010862,0.07226,0.07959,0.06438,0.110862,0.086752,0.062167,0.083976,0.091477,0.098739,0.017827,0.055473,0.081639,0.039218,0.048962,0.061639,0.064169,0.07195,0.103272,0.272126,0.076733,0.044819,0.041175,0.065295,0.033916,0.035232,0.076798,0.072358,0.029434,0.054985,0.051202,0.127207,0.045825,0.028781,0.053518,0.046926,0.034718,0.028086,0.027645,0.05194,0.020406,0.033163,0.047367,0.036856,0.053333,0.037845,0.089812,0.0533,0.062691,0.127608,0.033743,0.044337,0.07721,0.123639,0.033252,0.061821,0.037574,0.037044,0.038675,0.126328,0.119804,0.096775,0.032367,0.080837,0.128973,0.082963,0.094774,0.079995,0.036581,0.030966,0.031455,0.036258,0.033615,0.032028,0.104938,0.109926,0.075416,0.033857,0.030786,0.101116,0.031047,0.063568,0.096867,0.077338,0.009456,0.010783,0.006877,0.057084,0.046324,0.053358,0.042793,0.042931,0.078648,0.082175,0.05272,0.050792,0.009125,0.078674,0.0424,0.0491,0.031812,0.029753,0.05336,0.056967,0.101035,0.077428,0.05564,0.033665,0.077126,0.057425,0.118791,0.097812,0.079221,0.038571,0.109142,0.087092,0.071519,0.086311,0.076891,0.015125,0.092582,0.028895,0.020266,0.057642,0.029153,0.004889,0.04042,0.096305,0.097688,0.080479,0.098602,0.029324,0.050441,0.08105,0.033514,0.0309,0.04126,0.083104,0.079071,0.056554,0.031894,0.027091,0.062923,0.150182,0.025994,0.094233,1,0.728115,0.228957,0.078288,0.052222,0.087683,0.09557,0.110928,0.031819,0.081711,0.077697,0.133379,0.051153,0.037197,0.082576,0.01788,0.016536,0.07049,0.035386,0.080599,0.081196,0.02046,0.070439,0.069548,0.089206,0.107249,0.047984,0.031095,0.0818,0.016457,0.042624,0.093498,0.126428,0.064414,0.126952,0.045796,0.099025,0.042062,0.076814,0.117963,0.042016,0.090973,0.103394,0.045532,0.083511,0.023358,0.077787,0.041593,0.038868,0.095006,0.072623,0.058883,0.120224,0.026121,0.046758,0.094844,0.031854,0.061868,0.100849,0.118036,0.032499,0.059254,0.079247,0.064688,0.067055,0.243788,0.069455,0.014779,0.097104,0.10385,0.013801,0.016352,0.041163,0.024622,0.111615,0.108861,0.036037,0.016773,0.141184,0.03
0.119785,0.027913,0.010097,0.010492,0.074719,0.084847,0.064012,0.118413,0.090289,0.067579,0.084571,0.098172,0.097386,0.019753,0.058803,0.09038,0.040857,0.049397,0.061559,0.070495,0.07779,0.101079,0.280067,0.084271,0.047846,0.039974,0.066128,0.033526,0.036036,0.079174,0.075605,0.030329,0.058078,0.057752,0.132068,0.048345,0.028368,0.058675,0.052058,0.03351,0.030074,0.030521,0.057492,0.021044,0.033161,0.054594,0.035024,0.054551,0.036963,0.091862,0.058489,0.06321,0.131768,0.03298,0.046238,0.079291,0.12512,0.032862,0.068576,0.037558,0.038185,0.037491,0.130553,0.123433,0.102271,0.032125,0.084266,0.134838,0.084426,0.096012,0.080062,0.034743,0.032446,0.031327,0.036604,0.034051,0.031926,0.103147,0.109768,0.079195,0.035309,0.032402,0.104691,0.031491,0.070536,0.097913,0.082159,0.009417,0.009747,0.006699,0.060991,0.050801,0.057547,0.046777,0.046882,0.082475,0.088947,0.053009,0.052364,0.009081,0.079219,0.042601,0.048575,0.032538,0.030433,0.055341,0.057857,0.101987,0.080936,0.059886,0.034433,0.080433,0.059699,0.118432,0.104886,0.08571,0.039452,0.109327,0.094219,0.077036,0.087403,0.08254,0.013595,0.098269,0.030619,0.025771,0.064011,0.028593,0.005396,0.041091,0.099438,0.102355,0.084764,0.105108,0.029746,0.051322,0.082279,0.028751,0.032273,0.040907,0.085684,0.084073,0.063045,0.031216,0.02617,0.066027,0.149239,0.024992,0.102408,0.728115,1,0.229621,0.082511,0.053184,0.099074,0.106606,0.120551,0.032847,0.087091,0.078173,0.1399,0.052637,0.039895,0.091663,0.018288,0.016511,0.076536,0.034828,0.082129,0.087026,0.020067,0.071219,0.071944,0.087256,0.110868,0.051648,0.030937,0.079845,0.018011,0.042178,0.093521,0.123971,0.064957,0.13589,0.044519,0.09739,0.041342,0.085464,0.123819,0.045778,0.093968,0.107531,0.047493,0.090604,0.022909,0.077283,0.042933,0.041613,0.101115,0.07767,0.060227,0.118594,0.025503,0.051214,0.097339,0.032581,0.061728,0.10675,0.124006,0.03243,0.06024,0.075548,0.063211,0.067652,0.2423,0.069228,0.015709,0.105029,0.107887,0.014116,0.013879,0.043974,0.025804,0.12409,0.107165,0.037192,0.018669,0.140101,0.028718
0.097124,0.032362,0.009592,0.010798,0.07856,0.08889,0.055475,0.123153,0.072412,0.048683,0.087487,0.076958,0.097335,0.02085,0.045651,0.084923,0.055297,0.054583,0.064882,0.058789,0.058457,0.151349,0.177558,0.088958,0.055941,0.046035,0.06636,0.041211,0.03131,0.061591,0.06172,0.033278,0.070361,0.069031,0.124335,0.058551,0.032223,0.066642,0.083211,0.03603,0.031642,0.035105,0.077515,0.025562,0.034908,0.059532,0.036869,0.044231,0.044329,0.081173,0.070223,0.062862,0.088549,0.033414,0.059785,0.072752,0.121865,0.033346,0.049492,0.04764,0.043562,0.047089,0.121471,0.11506,0.087582,0.044164,0.075309,0.126741,0.073585,0.082604,0.074697,0.050057,0.054061,0.02643,0.041635,0.053755,0.037713,0.08774,0.094136,0.065271,0.032144,0.035693,0.152919,0.033225,0.081106,0.095166,0.079311,0.010739,0.008975,0.006894,0.074631,0.05228,0.074123,0.07324,0.064556,0.059371,0.060045,0.061607,0.039461,0.011423,0.076806,0.047001,0.039822,0.030021,0.032083,0.051846,0.05743,0.091953,0.075679,0.071965,0.034469,0.073861,0.076961,0.116012,0.110015,0.079776,0.055762,0.169478,0.09661,0.077613,0.089495,0.058098,0.016885,0.081639,0.048773,0.017296,0.056774,0.039515,0.005417,0.039693,0.102813,0.115367,0.07684,0.160282,0.034694,0.044477,0.079562,0.038312,0.032755,0.053022,0.079747,0.072375,0.06488,0.038781,0.044886,0.071381,0.18358,0.029824,0.087885,0.228957,0.229621,1,0.077393,0.052837,0.05831,0.071439,0.078354,0.031322,0.084,0.082118,0.11178,0.059391,0.048126,0.070412,0.017334,0.012847,0.0605,0.036779,0.079098,0.070011,0.020947,0.066474,0.065165,0.072476,0.099232,0.045223,0.032433,0.069932,0.025638,0.041945,0.078237,0.147377,0.046794,0.109213,0.033863,0.143145,0.050847,0.071288,0.118588,0.058648,0.085049,0.085969,0.033928,0.100004,0.02627,0.07836,0.040166,0.045501,0.08649,0.057841,0.065676,0.15656,0.027995,0.062781,0.093042,0.030061,0.048343,0.096691,0.140619,0.045055,0.052165,0.072483,0.065964,0.048975,0.334323,0.054085,0.017081,0.091247,0.120459,0.012957,0.012086,0.047822,0.021244,0.084087,0.094251,0.035541,0.01402,0.176679,0.038056
0.166871,0.022424,0.008109,0.008139,0.076479,0.084735,0.048972,0.132427,0.070053,0.055192,0.063895,0.126481,0.093147,0.016698,0.052716,0.085556,0.020408,0.077486,0.117161,0.121964,0.061577,0.027835,0.068109,0.079889,0.035718,0.026867,0.035521,0.024754,0.02118,0.112012,0.119105,0.017829,0.036961,0.045825,0.068535,0.040575,0.018969,0.040103,0.042906,0.023291,0.014798,0.017017,0.042886,0.014359,0.020029,0.036355,0.024019,0.063694,0.033583,0.062235,0.041659,0.033313,0.094556,0.022125,0.030047,0.122304,0.262229,0.021592,0.050281,0.033355,0.0344,0.03455,0.249104,0.251752,0.165271,0.022435,0.116972,0.071815,0.053608,0.094908,0.056197,0.02423,0.022709,0.017445,0.024215,0.017438,0.026314,0.150576,0.154867,0.101722,0.019214,0.019747,0.069237,0.021593,0.046768,0.052198,0.123678,0.008391,0.011416,0.005245,0.034023,0.034422,0.040086,0.034148,0.039456,0.061948,0.063558,0.027118,0.023788,0.007069,0.08866,0.034479,0.02375,0.023735,0.024471,0.052218,0.05817,0.07885,0.03694,0.047518,0.014706,0.137685,0.036241,0.259935,0.078134,0.056417,0.027783,0.055889,0.10081,0.027211,0.063711,0.059365,0.012364,0.089533,0.026114,0.013852,0.05241,0.023903,0.004339,0.030542,0.062333,0.066685,0.116773,0.070847,0.023904,0.03807,0.117203,0.016709,0.017794,0.032008,0.128017,0.124885,0.036158,0.028277,0.026855,0.035455,0.045885,0.023447,0.091121,0.078288,0.082511,0.077393,1,0.07837,0.080055,0.090783,0.095359,0.045203,0.047639,0.434434,0.122824,0.037895,0.026131,0.075548,0.016263,0.01228,0.063537,0.022326,0.136658,0.063352,0.016067,0.118761,0.115704,0.066075,0.085586,0.037864,0.018111,0.07981,0.014844,0.063676,0.089511,0.041399,0.072275,0.130844,0.03733,0.028141,0.026594,0.069451,0.147862,0.015785,0.09208,0.088627,0.042944,0.058999,0.018882,0.041337,0.035385,0.033379,0.085503,0.064946,0.076735,0.045067,0.029027,0.035382,0.089201,0.024075,0.055675,0.164103,0.085236,0.025726,0.053888,0.035349,0.038952,0.06345,0.086515,0.040328,0.014902,0.172188,0.086173,0.009748,0.011439,0.037014,0.013271,0.099127,0.150028,0.046801,0.012476,0.044248,0.023669
0.11412,0.021361,0.006777,0.007501,0.045896,0.057644,0.023861,0.081624,0.042689,0.022399,0.036786,0.08482,0.047208,0.011364,0.026361,0.056329,0.01497,0.63843,0.081923,0.081243,0.041157,0.032693,0.054305,0.059059,0.015925,0.013346,0.027271,0.010593,0.014359,0.072269,0.093048,0.010841,0.0252,0.027051,0.058532,0.023701,0.012509,0.022744,0.031755,0.010443,0.010351,0.016364,0.023586,0.00688,0.011044,0.02659,0.012331,0.03812,0.0156,0.033272,0.022277,0.023675,0.066062,0.013225,0.021059,0.087126,0.150391,0.012461,0.031361,0.016694,0.014759,0.016191,0.149079,0.154137,0.096748,0.013755,0.095165,0.054002,0.0349,0.063495,0.034545,0.013658,0.011716,0.010905,0.018011,0.019986,0.014534,0.105799,0.11212,0.077135,0.01326,0.012941,0.051304,0.011215,0.025296,0.030996,0.090139,0.006821,0.006874,0.005219,0.020165,0.017962,0.02499,0.02249,0.018725,0.028866,0.029244,0.029335,0.02544,0.006289,0.048333,0.020092,0.026426,0.017948,0.017579,0.036156,0.03478,0.050907,0.026035,0.024805,0.012486,0.085028,0.025805,0.139696,0.052547,0.037192,0.02132,0.047725,0.05317,0.032882,0.039965,0.027177,0.009642,0.0608,0.011948,0.01257,0.032546,0.026986,0.003855,0.018068,0.037534,0.046174,0.087921,0.054369,0.014522,0.01936,0.090175,0.017229,0.013178,0.018072,0.088933,0.080689,0.022482,0.015249,0.012792,0.016627,0.035606,0.012262,0.060954,0.052222,0.053184,0.052837,0.07837,1,0.052263,0.059378,0.059781,0.016527,0.026044,0.096027,0.07257,0.024901,0.017455,0.064678,0.010798,0.010541,0.040615,0.012485,0.085182,0.040197,0.011077,0.072085,0.069357,0.038095,0.05304,0.021341,0.012254,0.046057,0.008812,0.130804,0.060167,0.029141,0.050605,0.071518,0.034019,0.029278,0.022624,0.05719,0.084211,0.011645,0.059519,0.060095,0.021984,0.057115,0.01183,0.028274,0.028217,0.019915,0.060837,0.041894,0.044768,0.034988,0.019225,0.017368,0.047505,0.015405,0.044521,0.103659,0.072328,0.024507,0.01717,0.032861,0.018778,0.045072,0.058957,0.032077,0.008867,0.099137,0.047509,0.007609,0.009093,0.029739,0.007462,0.061157,0.108238,0.019041,0.011006,0.037217,0.026234
0.104279,0.030348,0.008396,0.009737,0.090784,0.108196,0.047782,0.121019,0.146806,0.041999,0.061769,0.089149,0.161927,0.014205,0.047017,0.107052,0.021485,0.04908,0.106865,0.098537,0.085591,0.02834,0.085458,0.12965,0.031396,0.014598,0.031141,0.015304,0.019416,0.069392,0.071856,0.014073,0.032217,0.042442,0.101174,0.029195,0.021579,0.038569,0.039155,0.02126,0.014753,0.014358,0.042416,0.014967,0.021077,0.043096,0.020621,0.06411,0.024743,0.064073,0.039871,0.03063,0.171957,0.019942,0.031952,0.080379,0.124152,0.016314,0.056981,0.024242,0.022312,0.02458,0.134016,0.118374,0.094757,0.021493,0.074688,0.084901,0.054364,0.110666,0.057832,0.033964,0.020087,0.021025,0.023217,0.043463,0.018006,0.100744,0.101885,0.068208,0.017655,0.018199,0.051428,0.020874,0.034882,0.051762,0.067843,0.007138,0.008318,0.006605,0.031291,0.030824,0.033841,0.032505,0.02749,0.058042,0.06115,0.042054,0.038305,0.008402,0.134112,0.034646,0.037522,0.026551,0.028624,0.040476,0.044955,0.064073,0.047672,0.043685,0.017284,0.119029,0.031787,0.119177,0.085563,0.063327,0.01904,0.047708,0.09459,0.026099,0.063516,0.056986,0.012737,0.124023,0.025203,0.01473,0.052411,0.024703,0.004729,0.036456,0.060556,0.070486,0.072414,0.049977,0.016729,0.039536,0.064222,0.019706,0.016386,0.029499,0.064626,0.063039,0.030761,0.017746,0.02451,0.035949,0.05978,0.017477,0.115843,0.087683,0.099074,0.05831,0.080055,0.052263,1,0.600028,0.508331,0.032486,0.045182,0.078181,0.216289,0.043911,0.025241,0.112473,0.014341,0.010235,0.087495,0.017956,0.117887,0.066207,0.014824,0.0525,0.053609,0.069488,0.196394,0.042265,0.024074,0.131399,0.016228,0.038566,0.108407,0.035359,0.075637,0.226101,0.105181,0.025507,0.044188,0.116957,0.124363,0.018423,0.107307,0.111381,0.038796,0.090927,0.019505,0.045156,0.067047,0.033541,0.108955,0.088124,0.083295,0.037487,0.033421,0.044557,0.08618,0.025602,0.123514,0.109329,0.0931,0.026292,0.049578,0.0369,0.032361,0.074833,0.084364,0.048921,0.010131,0.103726,0.144939,0.015716,0.013412,0.041548,0.019178,0.512335,0.100253,0.03609,0.013267,0.055357,0.023101
0.124897,0.032859,0.008936,0.010651,0.100343,0.119088,0.055499,0.134388,0.163576,0.052127,0.070102,0.09718,0.185968,0.014568,0.058025,0.115534,0.026826,0.056307,0.12032,0.11012,0.097652,0.035365,0.095471,0.146678,0.036745,0.018934,0.039427,0.015625,0.020107,0.077103,0.083496,0.016036,0.036651,0.045052,0.112081,0.037872,0.022835,0.040818,0.043185,0.023017,0.017429,0.017213,0.045701,0.015711,0.023541,0.043329,0.022557,0.060621,0.028183,0.075161,0.041883,0.038459,0.188103,0.02255,0.03751,0.093422,0.140522,0.018287,0.060623,0.027634,0.024974,0.02802,0.147885,0.141065,0.102254,0.024451,0.079879,0.094273,0.061533,0.116025,0.065793,0.03536,0.02296,0.024893,0.024704,0.044374,0.018365,0.112758,0.118394,0.073298,0.018662,0.01947,0.069612,0.023342,0.038158,0.054759,0.080397,0.00854,0.008115,0.007065,0.037794,0.035592,0.042002,0.044847,0.039567,0.062323,0.062198,0.046441,0.040716,0.009191,0.145905,0.040843,0.040651,0.029761,0.031312,0.046471,0.051143,0.084367,0.052565,0.047073,0.023109,0.132578,0.042773,0.139199,0.09437,0.07376,0.021306,0.053956,0.102486,0.02886,0.067374,0.061217,0.015281,0.128474,0.02808,0.016114,0.056525,0.030155,0.004921,0.043504,0.072956,0.075702,0.083614,0.069765,0.022815,0.048687,0.075312,0.022617,0.021766,0.033262,0.079531,0.071716,0.037076,0.020222,0.030993,0.039964,0.067069,0.018353,0.120944,0.09557,0.106606,0.071439,0.090783,0.059378,0.600028,1,0.69418,0.036692,0.053543,0.086143,0.244512,0.04925,0.029637,0.112362,0.016149,0.011196,0.099698,0.019424,0.134008,0.075811,0.016766,0.065898,0.067684,0.07856,0.221571,0.046507,0.022731,0.15188,0.018397,0.044326,0.114825,0.045852,0.076512,0.24609,0.111716,0.030977,0.048014,0.125926,0.13864,0.023736,0.113274,0.122691,0.050175,0.101786,0.021964,0.052237,0.071472,0.03954,0.123382,0.10046,0.092705,0.051259,0.034697,0.047657,0.093639,0.029442,0.12804,0.127261,0.107225,0.032258,0.06198,0.045269,0.037098,0.076939,0.09308,0.052819,0.011083,0.116749,0.175321,0.011705,0.015012,0.047542,0.022364,0.672089,0.119139,0.04107,0.016931,0.055875,0.028665
