GENE PRODUCT DB	GENE PRODUCT ID	GO TERM	GO NAME	GO ASPECT
UniProtKB	P09619	GO:0005019	platelet-derived growth factor beta-receptor activity	F
UniProtKB	P09619	GO:0005019	platelet-derived growth factor beta-receptor activity	F
UniProtKB	P09619	GO:0005102	signaling receptor binding	F
UniProtKB	P09619	GO:0005161	platelet-derived growth factor receptor binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0005515	protein binding	F
UniProtKB	P09619	GO:0019899	enzyme binding	F
UniProtKB	P09619	GO:0019901	protein kinase binding	F
UniProtKB	P09619	GO:0019901	protein kinase binding	F
UniProtKB	P09619	GO:0038085	vascular endothelial growth factor binding	F
UniProtKB	P09619	GO:0048407	platelet-derived growth factor binding	F
UniProtKB	P09619	GO:0048407	platelet-derived growth factor binding	F
UniProtKB	P09619	GO:0048407	platelet-derived growth factor binding	F
UniProtKB	P09619	GO:0048407	platelet-derived growth factor binding	F
UniProtKB	P09769	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P09769	GO:0001784	phosphotyrosine residue binding	F
UniProtKB	P09769	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0004715	non-membrane spanning protein tyrosine kinase activity	F
UniProtKB	P09769	GO:0005102	signaling receptor binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0005515	protein binding	F
UniProtKB	P09769	GO:0019901	protein kinase binding	F
UniProtKB	P09769	GO:0034987	immunoglobulin receptor binding	F
UniProtKB	P09769	GO:0034988	Fc-gamma receptor I complex binding	F
UniProtKB	P0C1S8	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P0C264	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P0C264	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P10721	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P10721	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	P10721	GO:0004714	transmembrane receptor protein tyrosine kinase activity	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0005515	protein binding	F
UniProtKB	P10721	GO:0019838	growth factor binding	F
UniProtKB	P10721	GO:0019955	cytokine binding	F
UniProtKB	P10721	GO:0042803	protein homodimerization activity	F
UniProtKB	P11309	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P11309	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P11309	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P11309	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P11309	GO:0004674	protein serine/threonine kinase activity	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005515	protein binding	F
UniProtKB	P11309	GO:0005524	ATP binding	F
UniProtKB	P11309	GO:0008134	transcription factor binding	F
UniProtKB	P11309	GO:0030145	manganese ion binding	F
UniProtKB	P11309	GO:0043024	ribosomal small subunit binding	F
UniProtKB	P11362	GO:0004713	protein tyrosine kinase activity	F
UniProtKB	P11362	GO:0005007	fibroblast growth factor receptor activity	F
UniProtKB	P11362	GO:0005007	fibroblast growth factor receptor activity	F
UniProtKB	P11362	GO:0005007	fibroblast growth factor receptor activity	F
UniProtKB	P11362	GO:0005007	fibroblast growth factor receptor activity	F
UniProtKB	P11362	GO:0005007	fibroblast growth factor receptor activity	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0005515	protein binding	F
UniProtKB	P11362	GO:0008201	heparin binding	F
UniProtKB	P11362	GO:0017134	fibroblast growth factor binding	F
UniProtKB	P11362	GO:0017134	fibroblast growth factor binding	F
UniProtKB	P11362	GO:0017134	fibroblast growth factor binding	F
UniProtKB	P11362	GO:0042802	identical protein binding	F
UniProtKB	P11362	GO:0042802	identical protein binding	F
UniProtKB	P11362	GO:0042803	protein homodimerization activity	F
UniProtKB	P11362	GO:0090722	receptor-receptor interaction	F
UniProtKB	P11802	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	F
UniProtKB	P11802	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	F
UniProtKB	P11802	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	F
UniProtKB	P11802	GO:0004693	cyclin-dependent protein serine/threonine kinase activity	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
UniProtKB	P11802	GO:0005515	protein binding	F
